time,total_flow
2025-06-08 08:40:00,113.878
2025-06-08 08:50:00,117.8135
2025-06-08 09:00:00,116.022
2025-06-08 09:10:00,121.519
2025-06-08 09:20:00,116.85149999999999
2025-06-08 09:30:00,116.59
2025-06-08 09:40:00,114.19
2025-06-08 09:50:00,127.4325
2025-06-08 10:00:00,113.3355
2025-06-08 10:10:00,114.36999999999999
2025-06-08 10:20:00,114.6545
2025-06-08 10:30:00,113.2755
2025-06-08 10:40:00,107.5445
2025-06-08 10:50:00,106.00699999999999
2025-06-08 11:00:00,105.2005
2025-06-08 11:10:00,118.106
2025-06-08 11:20:00,118.3135
2025-06-08 11:30:00,118.91749999999999
2025-06-08 11:40:00,120.5905
2025-06-08 11:50:00,120.20400000000001
2025-06-08 12:00:00,119.224
2025-06-08 12:10:00,106.011
2025-06-08 12:20:00,99.732
2025-06-08 12:30:00,105.1475
2025-06-08 12:40:00,104.704
2025-06-08 12:50:00,102.84400000000001
2025-06-08 13:00:00,100.16900000000001
2025-06-08 13:10:00,97.633
2025-06-08 13:20:00,90.70349999999999
2025-06-08 13:30:00,86.92999999999999
2025-06-08 13:40:00,70.96449999999999
2025-06-08 13:50:00,61.0125
2025-06-08 14:00:00,59.9775
2025-06-08 14:10:00,40.286500000000004
2025-06-08 14:20:00,41.186
2025-06-08 14:30:00,43.811
2025-06-08 14:40:00,40.094
2025-06-08 14:50:00,36.707499999999996
2025-06-08 15:00:00,40.867
2025-06-08 15:10:00,40.2705
2025-06-08 15:20:00,41.1935
2025-06-08 15:30:00,42.72
2025-06-08 15:40:00,40.896
2025-06-08 15:50:00,41.063500000000005
2025-06-08 16:00:00,38.964000000000006
2025-06-08 16:10:00,37.652499999999996
2025-06-08 16:20:00,44.3695
2025-06-08 16:30:00,39.5445
2025-06-08 16:40:00,37.8255
2025-06-08 16:50:00,39.996
2025-06-08 17:00:00,43.104
2025-06-08 17:10:00,36.907000000000004
2025-06-08 17:20:00,40.018499999999996
2025-06-08 17:30:00,36.321000000000005
2025-06-08 17:40:00,38.833000000000006
2025-06-08 17:50:00,36.189499999999995
2025-06-08 18:00:00,35.751000000000005
2025-06-08 18:10:00,43.6385
2025-06-08 18:20:00,37.363
2025-06-08 18:30:00,38.107
2025-06-08 18:40:00,37.079
2025-06-08 18:50:00,46.6305
2025-06-08 19:00:00,36.8635
2025-06-08 19:10:00,38.512499999999996
2025-06-08 19:20:00,37.6405
2025-06-08 19:30:00,34.528
2025-06-08 19:40:00,39.5385
2025-06-08 19:50:00,38.3585
2025-06-08 20:00:00,36.8335
2025-06-08 20:10:00,35.415499999999994
2025-06-08 20:20:00,39.9195
2025-06-08 20:30:00,37.2225
2025-06-08 20:40:00,34.865
2025-06-08 20:50:00,35.162
2025-06-08 21:00:00,37.9235
2025-06-08 21:10:00,38.105
2025-06-08 21:20:00,32.453
2025-06-08 21:30:00,30.7
2025-06-08 21:40:00,36.155
2025-06-08 21:50:00,32.7535
2025-06-08 22:00:00,29.2435
2025-06-08 22:10:00,30.9715
2025-06-08 22:20:00,32.2555
2025-06-08 22:30:00,29.319
2025-06-08 22:40:00,29.4405
2025-06-08 22:50:00,30.8135
2025-06-08 23:00:00,25.3805
2025-06-08 23:10:00,30.084
2025-06-08 23:20:00,26.284
2025-06-08 23:30:00,27.433999999999997
2025-06-08 23:40:00,31.398
2025-06-08 23:50:00,27.1645
2025-06-09 00:00:00,28.099999999999998
2025-06-09 00:10:00,33.32
2025-06-09 00:20:00,27.313
2025-06-09 00:30:00,31.8995
2025-06-09 00:40:00,33.3085
2025-06-09 00:50:00,25.706500000000002
2025-06-09 01:00:00,30.051000000000002
2025-06-09 01:10:00,30.092
2025-06-09 01:20:00,31.115
2025-06-09 01:30:00,33.751
2025-06-09 01:40:00,27.91
2025-06-09 01:50:00,28.5455
2025-06-09 02:00:00,29.6235
2025-06-09 02:10:00,29.8785
2025-06-09 02:20:00,28.821499999999997
2025-06-09 02:30:00,30.5125
2025-06-09 02:40:00,31.475499999999997
2025-06-09 02:50:00,25.853
2025-06-09 03:00:00,31.0275
2025-06-09 03:10:00,25.7035
2025-06-09 03:20:00,29.4
2025-06-09 03:30:00,24.529
2025-06-09 03:40:00,29.711000000000002
2025-06-09 03:50:00,28.39
2025-06-09 04:00:00,26.5755
2025-06-09 04:10:00,26.004
2025-06-09 04:20:00,27.4895
2025-06-09 04:30:00,35.57299999999999
2025-06-09 04:40:00,28.8185
2025-06-09 04:50:00,30.048000000000002
2025-06-09 05:00:00,30.624
2025-06-09 05:10:00,32.52
2025-06-09 05:20:00,29.5335
2025-06-09 05:30:00,30.1845
2025-06-09 05:40:00,26.4805
2025-06-09 05:50:00,28.22
2025-06-09 06:00:00,30.2845
2025-06-09 06:10:00,30.354
2025-06-09 06:20:00,59.655
2025-06-09 06:30:00,70.2185
2025-06-09 06:40:00,100.638
2025-06-09 06:50:00,111.0965
2025-06-09 07:00:00,117.1995
2025-06-09 07:10:00,122.43200000000002
2025-06-09 07:20:00,118.37299999999999
2025-06-09 07:30:00,130.218
2025-06-09 07:40:00,143.07600000000002
2025-06-09 07:50:00,125.4805
2025-06-09 08:00:00,127.4825
2025-06-09 08:10:00,126.85050000000001
2025-06-09 08:20:00,129.485
2025-06-09 08:30:00,109.96249999999999
2025-06-09 08:40:00,121.179
2025-06-09 08:50:00,134.1435
2025-06-09 09:00:00,133.576
2025-06-09 09:10:00,132.4665
2025-06-09 09:20:00,133.13299999999998
2025-06-09 09:30:00,132.7855
2025-06-09 09:40:00,133.07150000000001
2025-06-09 09:50:00,135.53300000000002
2025-06-09 10:00:00,134.742
2025-06-09 10:10:00,125.749
2025-06-09 10:20:00,131.13400000000001
2025-06-09 10:30:00,123.7875
2025-06-09 10:40:00,131.867
2025-06-09 10:50:00,127.4425
2025-06-09 11:00:00,136.212
2025-06-09 11:10:00,130.235
2025-06-09 11:20:00,135.53300000000002
2025-06-09 11:30:00,130.9485
2025-06-09 11:40:00,130.03300000000002
2025-06-09 11:50:00,134.4895
2025-06-09 12:00:00,131.724
2025-06-09 12:10:00,133.40449999999998
2025-06-09 12:20:00,131.993
2025-06-09 12:30:00,124.40799999999999
2025-06-09 12:40:00,125.70249999999999
2025-06-09 12:50:00,125.616
2025-06-09 13:00:00,118.679
2025-06-09 13:10:00,113.21000000000001
2025-06-09 13:20:00,113.49849999999999
2025-06-09 13:30:00,117.201
2025-06-09 13:40:00,117.458
2025-06-09 13:50:00,113.5845
2025-06-09 14:00:00,90.8955
2025-06-09 14:10:00,100.165
2025-06-09 14:20:00,107.4495
2025-06-09 14:30:00,124.8335
2025-06-09 14:40:00,142.564
2025-06-09 14:50:00,128.77100000000002
2025-06-09 15:00:00,132.6275
2025-06-09 15:10:00,139.6795
2025-06-09 15:20:00,135.8385
2025-06-09 15:30:00,142.5685
2025-06-09 15:40:00,143.9575
2025-06-09 15:50:00,136.8175
2025-06-09 16:00:00,141.5685
2025-06-09 16:10:00,142.6935
2025-06-09 16:20:00,138.41
2025-06-09 16:30:00,143.95
2025-06-09 16:40:00,137.798
2025-06-09 16:50:00,139.999
2025-06-09 17:00:00,140.15699999999998
2025-06-09 17:10:00,141.4685
2025-06-09 17:20:00,135.0725
2025-06-09 17:30:00,138.956
2025-06-09 17:40:00,130.346
2025-06-09 17:50:00,131.464
2025-06-09 18:00:00,131.423
2025-06-09 18:10:00,139.248
2025-06-09 18:20:00,139.1995
2025-06-09 18:30:00,142.07150000000001
2025-06-09 18:40:00,145.219
2025-06-09 18:50:00,144.4205
2025-06-09 19:00:00,146.82150000000001
2025-06-09 19:10:00,146.4055
2025-06-09 19:20:00,129.5105
2025-06-09 19:30:00,138.519
2025-06-09 19:40:00,143.45100000000002
2025-06-09 19:50:00,130.23149999999998
2025-06-09 20:00:00,135.595
2025-06-09 20:10:00,134.316
2025-06-09 20:20:00,129.613
2025-06-09 20:30:00,142.2395
2025-06-09 20:40:00,123.577
2025-06-09 20:50:00,130.641
2025-06-09 21:00:00,127.5125
2025-06-09 21:10:00,120.91300000000001
2025-06-09 21:20:00,119.6045
2025-06-09 21:30:00,118.066
2025-06-09 21:40:00,111.2735
2025-06-09 21:50:00,115.517
2025-06-09 22:00:00,93.709
2025-06-09 22:10:00,90.7915
2025-06-09 22:20:00,117.1605
2025-06-09 22:30:00,139.086
2025-06-09 22:40:00,135.992
2025-06-09 22:50:00,138.432
2025-06-09 23:00:00,133.603
2025-06-09 23:10:00,134.9965
2025-06-09 23:20:00,134.5325
2025-06-09 23:30:00,139.5745
2025-06-09 23:40:00,132.689
2025-06-09 23:50:00,130.1265
2025-06-10 00:00:00,144.769
2025-06-10 00:10:00,150.7525
2025-06-10 00:20:00,139.478
2025-06-10 00:30:00,155.21550000000002
2025-06-10 00:40:00,145.7695
2025-06-10 00:50:00,146.558
2025-06-10 01:00:00,147.7115
2025-06-10 01:10:00,139.3045
2025-06-10 01:20:00,140.8445
2025-06-10 01:30:00,143.71249999999998
2025-06-10 01:40:00,137.0195
2025-06-10 01:50:00,140.688
2025-06-10 02:00:00,138.452
2025-06-10 02:10:00,137.727
2025-06-10 02:20:00,132.5675
2025-06-10 02:30:00,149.191
2025-06-10 02:40:00,140.74200000000002
2025-06-10 02:50:00,141.7215
2025-06-10 03:00:00,139.7475
2025-06-10 03:10:00,140.3355
2025-06-10 03:20:00,138.477
2025-06-10 03:30:00,131.0145
2025-06-10 03:40:00,141.436
2025-06-10 03:50:00,139.431
2025-06-10 04:00:00,136.305
2025-06-10 04:10:00,133.00650000000002
2025-06-10 04:20:00,141.64249999999998
2025-06-10 04:30:00,136.23250000000002
2025-06-10 04:40:00,141.22050000000002
2025-06-10 04:50:00,132.639
2025-06-10 05:00:00,122.1165
2025-06-10 05:10:00,125.123
2025-06-10 05:20:00,113.729
2025-06-10 05:30:00,107.91
2025-06-10 05:40:00,94.0835
2025-06-10 05:50:00,87.762
2025-06-10 06:00:00,84.3355
2025-06-10 06:10:00,85.8175
2025-06-10 06:20:00,99.002
2025-06-10 06:30:00,102.369
2025-06-10 06:40:00,132.045
2025-06-10 06:50:00,127.0985
2025-06-10 07:00:00,137.3435
2025-06-10 07:10:00,131.1575
2025-06-10 07:20:00,133.1265
2025-06-10 07:30:00,131.945
2025-06-10 07:40:00,137.8465
2025-06-10 07:50:00,135.3755
2025-06-10 08:00:00,138.511
2025-06-10 08:10:00,135.031
2025-06-10 08:20:00,136.619
2025-06-10 08:30:00,141.094
2025-06-10 08:40:00,140.6045
2025-06-10 08:50:00,139.6715
2025-06-10 09:00:00,136.121
2025-06-10 09:10:00,138.776
2025-06-10 09:20:00,139.3415
2025-06-10 09:30:00,136.3925
2025-06-10 09:40:00,132.84199999999998
2025-06-10 09:50:00,134.8875
2025-06-10 10:00:00,147.273
2025-06-10 10:10:00,115.321
2025-06-10 10:20:00,129.0815
2025-06-10 10:30:00,131.9515
2025-06-10 10:40:00,128.046
2025-06-10 10:50:00,125.638
2025-06-10 11:00:00,126.79050000000001
2025-06-10 11:10:00,123.23049999999999
2025-06-10 11:20:00,129.2515
2025-06-10 11:30:00,133.4535
2025-06-10 11:40:00,120.751
2025-06-10 11:50:00,123.55000000000001
2025-06-10 12:00:00,121.856
2025-06-10 12:10:00,122.0195
2025-06-10 12:20:00,128.374
2025-06-10 12:30:00,130.188
2025-06-10 12:40:00,129.2125
2025-06-10 12:50:00,122.663
2025-06-10 13:00:00,131.351
2025-06-10 13:10:00,128.073
2025-06-10 13:20:00,120.8145
2025-06-10 13:30:00,134.00150000000002
2025-06-10 13:40:00,120.62550000000002
2025-06-10 13:50:00,107.18199999999999
2025-06-10 14:00:00,103.4315
2025-06-10 14:10:00,94.52149999999999
2025-06-10 14:20:00,118.5175
2025-06-10 14:30:00,137.195
2025-06-10 14:40:00,139.6015
2025-06-10 14:50:00,137.786
2025-06-10 15:00:00,139.231
2025-06-10 15:10:00,147.96450000000002
2025-06-10 15:20:00,136.151
2025-06-10 15:30:00,151.4935
2025-06-10 15:40:00,151.0205
2025-06-10 15:50:00,145.4455
2025-06-10 16:00:00,148.83499999999998
2025-06-10 16:10:00,147.8895
2025-06-10 16:20:00,138.2155
2025-06-10 16:30:00,143.043
2025-06-10 16:40:00,142.9145
2025-06-10 16:50:00,134.4525
2025-06-10 17:00:00,143.137
2025-06-10 17:10:00,137.769
2025-06-10 17:20:00,132.86
2025-06-10 17:30:00,140.87800000000001
2025-06-10 17:40:00,137.188
2025-06-10 17:50:00,131.60250000000002
2025-06-10 18:00:00,135.1525
2025-06-10 18:10:00,128.426
2025-06-10 18:20:00,132.7625
2025-06-10 18:30:00,137.60899999999998
2025-06-10 18:40:00,139.3725
2025-06-10 18:50:00,141.593
2025-06-10 19:00:00,142.55349999999999
2025-06-10 19:10:00,142.5355
2025-06-10 19:20:00,136.8615
2025-06-10 19:30:00,146.204
2025-06-10 19:40:00,145.8315
2025-06-10 19:50:00,139.201
2025-06-10 20:00:00,139.2225
2025-06-10 20:10:00,140.856
2025-06-10 20:20:00,139.2095
2025-06-10 20:30:00,136.7935
2025-06-10 20:40:00,127.9655
2025-06-10 20:50:00,129.0685
2025-06-10 21:00:00,123.591
2025-06-10 21:10:00,125.7965
2025-06-10 21:20:00,122.807
2025-06-10 21:30:00,124.211
2025-06-10 21:40:00,103.7055
2025-06-10 21:50:00,100.3535
2025-06-10 22:00:00,95.03150000000001
2025-06-10 22:10:00,89.9675
2025-06-10 22:20:00,116.215
2025-06-10 22:30:00,124.1515
2025-06-10 22:40:00,134.59
2025-06-10 22:50:00,133.9305
2025-06-10 23:00:00,137.70250000000001
2025-06-10 23:10:00,141.488
2025-06-10 23:20:00,138.284
2025-06-10 23:30:00,137.547
2025-06-10 23:40:00,148.24
2025-06-10 23:50:00,147.5315
2025-06-11 00:00:00,146.7855
2025-06-11 00:10:00,147.236
2025-06-11 00:20:00,140.72899999999998
2025-06-11 00:30:00,142.779
2025-06-11 00:40:00,143.6885
2025-06-11 00:50:00,143.5265
2025-06-11 01:00:00,141.4365
2025-06-11 01:10:00,140.748
2025-06-11 01:20:00,145.5935
2025-06-11 01:30:00,145.323
2025-06-11 01:40:00,142.446
2025-06-11 01:50:00,139.88400000000001
2025-06-11 02:00:00,138.774
2025-06-11 02:10:00,136.66400000000002
2025-06-11 02:20:00,140.2815
2025-06-11 02:30:00,135.15449999999998
2025-06-11 02:40:00,138.11450000000002
2025-06-11 02:50:00,148.4495
2025-06-11 03:00:00,133.701
2025-06-11 03:10:00,128.986
2025-06-11 03:20:00,136.546
2025-06-11 03:30:00,137.7835
2025-06-11 03:40:00,134.8805
2025-06-11 03:50:00,129.994
2025-06-11 04:00:00,127.561
2025-06-11 04:10:00,131.68599999999998
2025-06-11 04:20:00,134.077
2025-06-11 04:30:00,126.4615
2025-06-11 04:40:00,129.15200000000002
2025-06-11 04:50:00,112.92599999999999
2025-06-11 05:00:00,105.2495
2025-06-11 05:10:00,101.59649999999999
2025-06-11 05:20:00,110.055
2025-06-11 05:30:00,105.78649999999999
2025-06-11 05:40:00,88.5915
2025-06-11 05:50:00,83.5975
2025-06-11 06:00:00,81.2495
2025-06-11 06:10:00,81.00800000000001
2025-06-11 06:20:00,87.99199999999999
2025-06-11 06:30:00,112.547
2025-06-11 06:40:00,123.095
2025-06-11 06:50:00,132.752
2025-06-11 07:00:00,136.374
2025-06-11 07:10:00,128.3115
2025-06-11 07:20:00,135.8135
2025-06-11 07:30:00,148.9435
2025-06-11 07:40:00,137.85649999999998
2025-06-11 07:50:00,134.52
2025-06-11 08:00:00,138.5175
2025-06-11 08:10:00,134.4565
2025-06-11 08:20:00,137.8785
2025-06-11 08:30:00,130.232
2025-06-11 08:40:00,126.75500000000001
2025-06-11 08:50:00,138.6365
2025-06-11 09:00:00,134.3155
2025-06-11 09:10:00,129.2035
2025-06-11 09:20:00,126.34299999999999
2025-06-11 09:30:00,136.7625
2025-06-11 09:40:00,131.9375
2025-06-11 09:50:00,138.8835
2025-06-11 10:00:00,128.462
2025-06-11 10:10:00,132.0535
2025-06-11 10:20:00,127.74549999999999
2025-06-11 10:30:00,129.8515
2025-06-11 10:40:00,135.9625
2025-06-11 10:50:00,128.4435
2025-06-11 11:00:00,132.349
2025-06-11 11:10:00,135.144
2025-06-11 11:20:00,135.8315
2025-06-11 11:30:00,137.014
2025-06-11 11:40:00,134.9255
2025-06-11 11:50:00,133.709
2025-06-11 12:00:00,131.567
2025-06-11 12:10:00,123.3995
2025-06-11 12:20:00,129.574
2025-06-11 12:30:00,129.2525
2025-06-11 12:40:00,135.7995
2025-06-11 12:50:00,131.958
2025-06-11 13:00:00,130.8705
2025-06-11 13:10:00,126.59750000000001
2025-06-11 13:20:00,110.7445
2025-06-11 13:30:00,116.3465
2025-06-11 13:40:00,106.401
2025-06-11 13:50:00,108.366
2025-06-11 14:00:00,98.1545
2025-06-11 14:10:00,96.1135
2025-06-11 14:20:00,98.4265
2025-06-11 14:30:00,127.0535
2025-06-11 14:40:00,131.1995
2025-06-11 14:50:00,142.7315
2025-06-11 15:00:00,142.78050000000002
2025-06-11 15:10:00,143.697
2025-06-11 15:20:00,131.8435
2025-06-11 15:30:00,144.51500000000001
2025-06-11 15:40:00,135.7845
2025-06-11 15:50:00,138.642
2025-06-11 16:00:00,141.018
2025-06-11 16:10:00,140.997
2025-06-11 16:20:00,142.29149999999998
2025-06-11 16:30:00,140.1655
2025-06-11 16:40:00,139.8085
2025-06-11 16:50:00,145.258
2025-06-11 17:00:00,142.1295
2025-06-11 17:10:00,142.568
2025-06-11 17:20:00,150.3715
2025-06-11 17:30:00,136.16649999999998
2025-06-11 17:40:00,128.53
2025-06-11 17:50:00,130.404
2025-06-11 18:00:00,147.23499999999999
2025-06-11 18:10:00,145.38400000000001
2025-06-11 18:20:00,139.752
2025-06-11 18:30:00,127.06649999999999
2025-06-11 18:40:00,141.8165
2025-06-11 18:50:00,141.56900000000002
2025-06-11 19:00:00,140.79149999999998
2025-06-11 19:10:00,144.276
2025-06-11 19:20:00,136.878
2025-06-11 19:30:00,142.752
2025-06-11 19:40:00,144.6705
2025-06-11 19:50:00,132.172
2025-06-11 20:00:00,135.4035
2025-06-11 20:10:00,140.075
2025-06-11 20:20:00,131.7765
2025-06-11 20:30:00,136.9465
2025-06-11 20:40:00,128.998
2025-06-11 20:50:00,129.0195
2025-06-11 21:00:00,135.87650000000002
2025-06-11 21:10:00,131.76850000000002
2025-06-11 21:20:00,124.216
2025-06-11 21:30:00,119.80799999999999
2025-06-11 21:40:00,118.652
2025-06-11 21:50:00,100.8915
2025-06-11 22:00:00,103.6155
2025-06-11 22:10:00,99.9985
2025-06-11 22:20:00,111.69850000000001
2025-06-11 22:30:00,134.858
2025-06-11 22:40:00,140.05450000000002
2025-06-11 22:50:00,144.328
2025-06-11 23:00:00,143.2495
2025-06-11 23:10:00,135.928
2025-06-11 23:20:00,137.41199999999998
2025-06-11 23:30:00,141.45
2025-06-11 23:40:00,138.92950000000002
2025-06-11 23:50:00,150.62099999999998
2025-06-12 00:00:00,150.758
2025-06-12 00:10:00,143.529
2025-06-12 00:20:00,136.11700000000002
2025-06-12 00:30:00,145.431
2025-06-12 00:40:00,139.14499999999998
2025-06-12 00:50:00,139.5005
2025-06-12 01:00:00,139.019
2025-06-12 01:10:00,155.0745
2025-06-12 01:20:00,140.6505
2025-06-12 01:30:00,145.1295
2025-06-12 01:40:00,143.697
2025-06-12 01:50:00,138.8365
2025-06-12 02:00:00,147.1335
2025-06-12 02:10:00,141.4295
2025-06-12 02:20:00,141.3225
2025-06-12 02:30:00,143.1415
2025-06-12 02:40:00,135.5445
2025-06-12 02:50:00,136.2425
2025-06-12 03:00:00,138.373
2025-06-12 03:10:00,136.60500000000002
2025-06-12 03:20:00,141.8275
2025-06-12 03:30:00,143.8575
2025-06-12 03:40:00,138.3125
2025-06-12 03:50:00,145.4445
2025-06-12 04:00:00,132.666
2025-06-12 04:10:00,120.946
2025-06-12 04:20:00,129.01749999999998
2025-06-12 04:30:00,123.97200000000001
2025-06-12 04:40:00,120.596
2025-06-12 04:50:00,121.919
2025-06-12 05:00:00,123.667
2025-06-12 05:10:00,113.6695
2025-06-12 05:20:00,101.503
2025-06-12 05:30:00,99.5035
2025-06-12 05:40:00,94.218
2025-06-12 05:50:00,88.844
2025-06-12 06:00:00,85.976
2025-06-12 06:10:00,81.68100000000001
2025-06-12 06:20:00,87.0495
2025-06-12 06:30:00,101.899
2025-06-12 06:40:00,117.6055
2025-06-12 06:50:00,125.92599999999999
2025-06-12 07:00:00,136.8135
2025-06-12 07:10:00,132.5125
2025-06-12 07:20:00,130.152
2025-06-12 07:30:00,134.3095
2025-06-12 07:40:00,133.5735
2025-06-12 07:50:00,133.4485
2025-06-12 08:00:00,137.8825
2025-06-12 08:10:00,145.7395
2025-06-12 08:20:00,138.547
2025-06-12 08:30:00,135.15800000000002
2025-06-12 08:40:00,143.8305
2025-06-12 08:50:00,145.865
2025-06-12 09:00:00,136.9625
2025-06-12 09:10:00,135.97299999999998
2025-06-12 09:20:00,113.97
2025-06-12 09:30:00,128.3995
2025-06-12 09:40:00,137.923
2025-06-12 09:50:00,140.93
2025-06-12 10:00:00,132.8685
2025-06-12 10:10:00,139.7055
2025-06-12 10:20:00,127.691
2025-06-12 10:30:00,128.733
2025-06-12 10:40:00,123.27550000000001
2025-06-12 10:50:00,115.8235
2025-06-12 11:00:00,129.15
2025-06-12 11:10:00,129.3675
2025-06-12 11:20:00,124.30799999999999
2025-06-12 11:30:00,127.84700000000001
2025-06-12 11:40:00,129.314
2025-06-12 11:50:00,124.999
2025-06-12 12:00:00,133.03900000000002
2025-06-12 12:10:00,129.2235
2025-06-12 12:20:00,115.733
2025-06-12 12:30:00,134.2855
2025-06-12 12:40:00,133.2355
2025-06-12 12:50:00,122.70750000000001
2025-06-12 13:00:00,121.86000000000001
2025-06-12 13:10:00,130.1335
2025-06-12 13:20:00,122.853
2025-06-12 13:30:00,121.223
2025-06-12 13:40:00,117.00399999999999
2025-06-12 13:50:00,101.9245
2025-06-12 14:00:00,103.606
2025-06-12 14:10:00,89.682
2025-06-12 14:20:00,101.706
2025-06-12 14:30:00,133.716
2025-06-12 14:40:00,130.7345
2025-06-12 14:50:00,146.72899999999998
2025-06-12 15:00:00,146.416
2025-06-12 15:10:00,143.13850000000002
2025-06-12 15:20:00,143.572
2025-06-12 15:30:00,146.865
2025-06-12 15:40:00,150.7605
2025-06-12 15:50:00,143.507
2025-06-12 16:00:00,145.752
2025-06-12 16:10:00,148.4795
2025-06-12 16:20:00,137.8215
2025-06-12 16:30:00,142.584
2025-06-12 16:40:00,143.039
2025-06-12 16:50:00,146.488
2025-06-12 17:00:00,140.54
2025-06-12 17:10:00,144.645
2025-06-12 17:20:00,136.207
2025-06-12 17:30:00,141.9155
2025-06-12 17:40:00,129.336
2025-06-12 17:50:00,134.8995
2025-06-12 18:00:00,137.88049999999998
2025-06-12 18:10:00,137.386
2025-06-12 18:20:00,139.51049999999998
2025-06-12 18:30:00,141.57600000000002
2025-06-12 18:40:00,143.53
2025-06-12 18:50:00,146.9565
2025-06-12 19:00:00,142.512
2025-06-12 19:10:00,147.382
2025-06-12 19:20:00,141.474
2025-06-12 19:30:00,140.731
2025-06-12 19:40:00,140.035
2025-06-12 19:50:00,142.6125
2025-06-12 20:00:00,142.8355
2025-06-12 20:10:00,139.344
2025-06-12 20:20:00,131.1505
2025-06-12 20:30:00,127.201
2025-06-12 20:40:00,129.25799999999998
2025-06-12 20:50:00,129.4625
2025-06-12 21:00:00,129.2235
2025-06-12 21:10:00,126.0175
2025-06-12 21:20:00,112.37799999999999
2025-06-12 21:30:00,117.5805
2025-06-12 21:40:00,101.03349999999999
2025-06-12 21:50:00,97.161
2025-06-12 22:00:00,93.9315
2025-06-12 22:10:00,96.3595
2025-06-12 22:20:00,98.81450000000001
2025-06-12 22:30:00,130.15800000000002
2025-06-12 22:40:00,130.318
2025-06-12 22:50:00,141.7455
2025-06-12 23:00:00,140.2045
2025-06-12 23:10:00,140.5155
2025-06-12 23:20:00,142.377
2025-06-12 23:30:00,144.26749999999998
2025-06-12 23:40:00,137.2705
2025-06-12 23:50:00,141.75
2025-06-13 00:00:00,153.3225
2025-06-13 00:10:00,145.923
2025-06-13 00:20:00,144.3655
2025-06-13 00:30:00,149.762
2025-06-13 00:40:00,147.13400000000001
2025-06-13 00:50:00,137.35250000000002
2025-06-13 01:00:00,142.19299999999998
2025-06-13 01:10:00,142.4925
2025-06-13 01:20:00,141.6735
2025-06-13 01:30:00,141.6735
2025-06-13 01:40:00,149.244
2025-06-13 01:50:00,146.636
2025-06-13 02:00:00,134.721
2025-06-13 02:10:00,139.18
2025-06-13 02:20:00,145.171
2025-06-13 02:30:00,147.3195
2025-06-13 02:40:00,150.7105
2025-06-13 02:50:00,143.602
2025-06-13 03:00:00,145.846
2025-06-13 03:10:00,139.09
2025-06-13 03:20:00,145.4275
2025-06-13 03:30:00,138.309
2025-06-13 03:40:00,148.745
2025-06-13 03:50:00,133.67849999999999
2025-06-13 04:00:00,139.636
2025-06-13 04:10:00,131.655
2025-06-13 04:20:00,131.112
2025-06-13 04:30:00,137.624
2025-06-13 04:40:00,135.1565
2025-06-13 04:50:00,133.7055
2025-06-13 05:00:00,120.116
2025-06-13 05:10:00,119.1795
2025-06-13 05:20:00,117.046
2025-06-13 05:30:00,96.2205
2025-06-13 05:40:00,97.6165
2025-06-13 05:50:00,92.326
2025-06-13 06:00:00,89.967
2025-06-13 06:10:00,87.598
2025-06-13 06:20:00,99.2595
2025-06-13 06:30:00,102.369
2025-06-13 06:40:00,125.372
2025-06-13 06:50:00,123.375
2025-06-13 07:00:00,124.9495
2025-06-13 07:10:00,142.0765
2025-06-13 07:20:00,134.896
2025-06-13 07:30:00,130.906
2025-06-13 07:40:00,127.60749999999999
2025-06-13 07:50:00,142.978
2025-06-13 08:00:00,130.947
2025-06-13 08:10:00,131.4525
2025-06-13 08:20:00,131.2745
2025-06-13 08:30:00,134.8185
2025-06-13 08:40:00,135.975
2025-06-13 08:50:00,138.9545
2025-06-13 09:00:00,135.274
2025-06-13 09:10:00,133.266
2025-06-13 09:20:00,135.7365
2025-06-13 09:30:00,135.2095
2025-06-13 09:40:00,139.664
2025-06-13 09:50:00,140.5555
2025-06-13 10:00:00,136.358
2025-06-13 10:10:00,129.8395
2025-06-13 10:20:00,132.233
2025-06-13 10:30:00,134.13
2025-06-13 10:40:00,127.8215
2025-06-13 10:50:00,123.65050000000001
2025-06-13 11:00:00,123.7995
2025-06-13 11:10:00,122.741
2025-06-13 11:20:00,133.4565
2025-06-13 11:30:00,121.272
2025-06-13 11:40:00,125.3365
2025-06-13 11:50:00,127.262
2025-06-13 12:00:00,126.337
2025-06-13 12:10:00,128.316
2025-06-13 12:20:00,133.24099999999999
2025-06-13 12:30:00,120.384
2025-06-13 12:40:00,124.661
2025-06-13 12:50:00,127.9345
2025-06-13 13:00:00,122.668
2025-06-13 13:10:00,122.43350000000001
2025-06-13 13:20:00,117.12899999999999
2025-06-13 13:30:00,123.66799999999999
2025-06-13 13:40:00,112.1855
2025-06-13 13:50:00,99.156
2025-06-13 14:00:00,91.17
2025-06-13 14:10:00,86.52300000000001
2025-06-13 14:20:00,107.21400000000001
2025-06-13 14:30:00,120.4325
2025-06-13 14:40:00,139.0175
2025-06-13 14:50:00,140.203
2025-06-13 15:00:00,147.057
2025-06-13 15:10:00,141.127
2025-06-13 15:20:00,140.96249999999998
2025-06-13 15:30:00,140.5395
2025-06-13 15:40:00,142.531
2025-06-13 15:50:00,145.589
2025-06-13 16:00:00,141.6845
2025-06-13 16:10:00,140.7555
2025-06-13 16:20:00,142.15050000000002
2025-06-13 16:30:00,143.5185
2025-06-13 16:40:00,139.5
